helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
4228.0,34513,7.91611,241.223,766265,2312470.0,237.038,241.693
4229.0,34513.5,7.91609,241.225,751355,2327670.0,237.077,241.594
4230.0,34514,7.91607,241.227,737340,2341820.0,237.129,241.461
4231.0,34514.5,7.91604,241.229,724496,2354960.0,237.192,241.31
4232.0,34515,7.91601,241.231,713084,2366790.0,237.261,241.158
4233.0,34515.5,7.91597,241.233,703273,2376760.0,237.328,241.02
4234.0,34516,7.91593,241.235,695140,2384040.0,237.385,240.906
4235.0,34516.5,7.91589,241.237,688668,2387760.0,237.42,240.822
4236.0,34517,7.91584,241.239,683792,2387220.0,237.426,240.765
4237.0,34517.5,7.91579,241.241,680468,2382090.0,237.394,240.732
4238.0,34518,7.91573,241.243,678670,2372490.0,237.322,240.717
4239.0,34518.5,7.91567,241.245,678476,2358820.0,237.213,240.715
4240.0,34519,7.91561,241.246,679870,2341720.0,237.078,240.721
4241.0,34519.5,7.91555,241.248,682769,2321920.0,236.933,240.732
4242.0,34520,7.91548,241.249,687105,2300090.0,236.799,240.749
4243.0,34520.5,7.9154,241.25,692683,2276840.0,236.696,240.772
4244.0,34521,7.91533,241.252,699114,2252720.0,236.645,240.801
4245.0,34521.5,7.91525,241.253,705963,2228240.0,236.661,240.837
4246.0,34522,7.91517,241.254,712803,2203840.0,236.753,240.877
4247.0,34522.5,7.91509,241.255,719187,2179850.0,236.924,240.92
4248.0,34523,7.915,241.256,724783,2156510.0,237.166,240.962
4249.0,34523.5,7.91492,241.257,729311,2133950.0,237.466,240.998
4250.0,34524,7.91484,241.258,732694,2112200.0,237.803,241.023
4251.0,34524.5,7.91475,241.259,735017,2091230.0,238.151,241.033
4252.0,34525,7.91467,241.259,736553,2070920.0,238.485,241.028
4253.0,34525.5,7.91459,241.26,737659,2051170.0,238.785,241.007
4254.0,34526,7.91451,241.26,738719,2031920.0,239.033,240.975
4255.0,34526.5,7.91444,241.261,740068,2013130.0,239.224,240.933
4256.0,34527,7.91437,241.261,741963,1994780.0,239.355,240.887
4257.0,34527.5,7.91431,241.262,744584,1976880.0,239.426,240.84
4258.0,34528,7.91425,241.262,747922,1959460.0,239.439,240.796
4259.0,34528.5,7.91419,241.262,751721,1942560.0,239.396,240.758
4260.0,34529,7.91413,241.263,755609,1926150.0,239.296,240.73
4261.0,34529.5,7.91408,241.263,759116,1910280.0,239.14,240.716
4262.0,34530,7.91404,241.264,761882,1894970.0,238.933,240.72
4263.0,34530.5,7.91399,241.264,763755,1880280.0,238.683,240.746
4264.0,34531,7.91395,241.265,764728,1866340.0,238.403,240.799
4265.0,34531.5,7.91392,241.265,764955,1853220.0,238.107,240.882
4266.0,34532,7.91389,241.266,764611,1840990.0,237.809,240.997
4267.0,34532.5,7.91386,241.266,763937,1829690.0,237.519,241.146
4268.0,34533,7.91384,241.267,763173,1819350.0,237.248,241.327
4269.0,34533.5,7.91381,241.267,762474,1809990.0,236.998,241.537
4270.0,34534,7.9138,241.267,761986,1801590.0,236.77,241.769
4271.0,34534.5,7.91378,241.267,761790,1794050.0,236.564,242.017
4272.0,34535,7.91377,241.268,762014,1787380.0,236.381,242.27
4273.0,34535.5,7.91376,241.268,762685,1781630.0,236.219,242.516
4274.0,34536,7.91376,241.268,763809,1776820.0,236.079,242.743
4275.0,34536.5,7.91375,241.268,765382,1773000.0,235.96,242.944
4276.0,34537,7.91375,241.268,767369,1770140.0,235.858,243.114
4277.0,34537.5,7.91375,241.268,769749,1768210.0,235.77,243.254
4278.0,34538,7.91375,241.268,772499,1767080.0,235.691,243.365
4279.0,34538.5,7.91375,241.268,775586,1766700.0,235.617,243.452
4280.0,34539,7.91376,241.268,779006,1767090.0,235.546,243.518
4281.0,34539.5,7.91376,241.268,782746,1768230.0,235.472,243.573
4282.0,34540,7.91375,241.268,786832,1770190.0,235.395,243.626
4283.0,34540.5,7.91374,241.268,791266,1772920.0,235.311,243.687
4284.0,34541,7.91372,241.268,796095,1776340.0,235.223,243.763
4285.0,34541.5,7.91369,241.269,801364,1780270.0,235.131,243.857
4286.0,34542,7.91366,241.269,807040,1784340.0,235.039,243.969
4287.0,34542.5,7.91361,241.27,813052,1787890.0,234.951,244.096
4288.0,34543,7.91356,241.27,819293,1790220.0,234.87,244.238
4289.0,34543.5,7.9135,241.271,825578,1790760.0,234.8,244.391
4290.0,34544,7.91343,241.272,831711,1789230.0,234.747,244.556
4291.0,34544.5,7.91336,241.272,837484,1785770.0,234.712,244.731
4292.0,34545,7.91328,241.273,842719,1780820.0,234.7,244.915
4293.0,34545.5,7.91321,241.274,847339,1775050.0,234.713,245.103
4294.0,34546,7.91313,241.275,851372,1769430.0,234.754,245.286
4295.0,34546.5,7.91306,241.275,854920,1764760.0,234.829,245.451
4296.0,34547,7.913,241.276,858169,1761430.0,234.942,245.587
4297.0,34547.5,7.91293,241.276,861352,1759240.0,235.096,245.688
4298.0,34548,7.91288,241.277,864691,1757870.0,235.294,245.75
4299.0,34548.5,7.91282,241.277,868398,1756910.0,235.538,245.771
4300.0,34549,7.91278,241.277,872615,1755970.0,235.826,245.753
4301.0,34549.5,7.91273,241.278,877366,1755000.0,236.153,245.701
4302.0,34550,7.9127,241.278,882592,1754170.0,236.513,245.622
4303.0,34550.5,7.91266,241.278,888112,1754010.0,236.894,245.517
4304.0,34551,7.91264,241.278,893736,1754990.0,237.287,245.39
4305.0,34551.5,7.91261,241.278,899249,1757570.0,237.678,245.241
4306.0,34552,7.9126,241.278,904439,1761930.0,238.057,245.074
4307.0,34552.5,7.91258,241.278,909132,1767880.0,238.412,244.891
4308.0,34553,7.91257,241.278,913175,1774890.0,238.737,244.698
4309.0,34553.5,7.91257,241.278,916446,1782090.0,239.024,244.498
4310.0,34554,7.91257,241.278,918815,1788380.0,239.271,244.295
4311.0,34554.5,7.91257,241.277,920130,1792630.0,239.479,244.095
4312.0,34555,7.91257,241.277,920139,1793810.0,239.657,243.907
4313.0,34555.5,7.91258,241.277,918661,1791000.0,239.817,243.742
4314.0,34556,7.91258,241.276,915691,1783410.0,239.97,243.613
4315.0,34556.5,7.91258,241.276,911392,1770300.0,240.121,243.532
4316.0,34557,7.91258,241.276,906156,1751240.0,240.272,243.508
4317.0,34557.5,7.91258,241.275,900501,1726390.0,240.422,243.542
4318.0,34558,7.91258,241.275,895013,1696460.0,240.569,243.628
4319.0,34558.5,7.91258,241.275,890283,1662830.0,240.714,243.753
4320.0,34559,7.91258,241.275,886826,1627250.0,240.859,243.902
4321.0,34559.5,7.91258,241.274,885035,1591560.0,241.009,244.055
4322.0,34560,7.91259,241.274,885181,1557390.0,241.168,244.195
4323.0,34560.5,7.9126,241.274,887377,1525870.0,241.34,244.308
4324.0,34561,7.91261,241.274,891580,1497530.0,241.523,244.387
4325.0,34561.5,7.91263,241.273,897621,1472350.0,241.712,244.43
4326.0,34562,7.91266,241.273,905310,1450000.0,241.902,244.44
4327.0,34562.5,7.91269,241.273,914460,1430040.0,242.086,244.422
4328.0,34563,7.91273,241.272,924911,1411920.0,242.257,244.381
4329.0,34563.5,7.91278,241.272,936517,1395150.0,242.415,244.319
4330.0,34564,7.91283,241.271,949172,1379370.0,242.563,244.238
4331.0,34564.5,7.91288,241.27,962874,1364220.0,242.705,244.133
4332.0,34565,7.91293,241.27,977595,1349500.0,242.85,244.001
4333.0,34565.5,7.91299,241.269,993145,1335190.0,243.006,243.837
4334.0,34566,7.91305,241.268,1009410.0,1321280.0,243.178,243.637
4335.0,34566.5,7.91311,241.267,1026190.0,1307660.0,243.373,243.399
4336.0,34567,7.91317,241.267,1043030.0,1294330.0,243.592,243.121
4337.0,34567.5,7.91322,241.266,1059360.0,1281410.0,243.834,242.809
4338.0,34568,7.91328,241.265,1074530.0,1269060.0,244.095,242.473
4339.0,34568.5,7.91333,241.264,1087930.0,1257550.0,244.368,242.126
4340.0,34569,7.91337,241.263,1099040.0,1247240.0,244.645,241.786
4341.0,34569.5,7.91342,241.262,1107410.0,1238540.0,244.919,241.473
4342.0,34570,7.91346,241.261,1112880.0,1231880.0,245.183,241.205
4343.0,34570.5,7.91351,241.261,1115730.0,1227730.0,245.433,240.996
4344.0,34571,7.91355,241.26,1116430.0,1226330.0,245.664,240.857
4345.0,34571.5,7.91359,241.259,1115460.0,1227960.0,245.87,240.785
4346.0,34572,7.91363,241.257,1113410.0,1232910.0,246.042,240.773
4347.0,34572.5,7.91368,241.256,1110920.0,1241230.0,246.17,240.808
4348.0,34573,7.91372,241.255,1108550.0,1252380.0,246.243,240.879
4349.0,34573.5,7.91377,241.254,1106740.0,1265510.0,246.253,240.979
4350.0,34574,7.91383,241.253,1105800.0,1279430.0,246.2,241.102
4351.0,34574.5,7.91389,241.252,1105980.0,1292920.0,246.087,241.245
4352.0,34575,7.91395,241.251,1107380.0,1304970.0,245.924,241.409
4353.0,34575.5,7.91402,241.25,1109890.0,1314980.0,245.727,241.594
4354.0,34576,7.91409,241.248,1113340.0,1322960.0,245.511,241.797
4355.0,34576.5,7.91417,241.247,1117490.0,1329600.0,245.292,242.014
4356.0,34577,7.91425,241.246,1122130.0,1336130.0,245.085,242.235
4357.0,34577.5,7.91433,241.245,1127070.0,1343780.0,244.896,242.453
4358.0,34578,7.91441,241.244,1132070.0,1353500.0,244.728,242.654
4359.0,34578.5,7.9145,241.242,1136850.0,1365800.0,244.581,242.825
4360.0,34579,7.91458,241.241,1141160.0,1380650.0,244.449,242.953
4361.0,34579.5,7.91466,241.24,1144980.0,1397460.0,244.324,243.028
4362.0,34580,7.91475,241.239,1148410.0,1415260.0,244.197,243.044
4363.0,34580.5,7.91483,241.238,1151760.0,1432920.0,244.059,243.001
4364.0,34581,7.91491,241.237,1155410.0,1449340.0,243.906,242.9
4365.0,34581.5,7.91498,241.236,1159660.0,1463740.0,243.738,242.752
4366.0,34582,7.91505,241.235,1164540.0,1475790.0,243.56,242.57
4367.0,34582.5,7.91512,241.235,1169810.0,1485580.0,243.374,242.371
4368.0,34583,7.91519,241.234,1175070.0,1493280.0,243.182,242.179
4369.0,34583.5,7.91525,241.233,1179800.0,1499080.0,242.98,242.022
4370.0,34584,7.91531,241.233,1183440.0,1503130.0,242.764,241.926
4371.0,34584.5,7.91537,241.232,1185680.0,1505680.0,242.527,241.911
4372.0,34585,7.91542,241.232,1186510.0,1506960.0,242.268,241.985
4373.0,34585.5,7.91547,241.231,1186110.0,1506980.0,241.989,242.146
4374.0,34586,7.91552,241.231,1184790.0,1505650.0,241.694,242.385
4375.0,34586.5,7.91557,241.231,1182920.0,1502830.0,241.391,242.685
4376.0,34587,7.91561,241.23,1180790.0,1498330.0,241.09,243.023
4377.0,34587.5,7.91566,241.23,1178670.0,1492200.0,240.801,243.375
4378.0,34588,7.9157,241.23,1176730.0,1484490.0,240.53,243.72
4379.0,34588.5,7.91574,241.23,1175090.0,1475310.0,240.279,244.042
4380.0,34589,7.91577,241.23,1173990.0,1464840.0,240.045,244.325
4381.0,34589.5,7.91581,241.23,1173760.0,1453440.0,239.818,244.559
4382.0,34590,7.91585,241.23,1174790.0,1441280.0,239.59,244.736
4383.0,34590.5,7.91589,241.231,1177520.0,1428300.0,239.349,244.855
4384.0,34591,7.91593,241.231,1182330.0,1414340.0,239.09,244.912
4385.0,34591.5,7.91597,241.231,1189490.0,1399250.0,238.807,244.903
4386.0,34592,7.91601,241.231,1199040.0,1382860.0,238.499,244.821
4387.0,34592.5,7.91606,241.232,1210780.0,1364950.0,238.169,244.66
4388.0,34593,7.91612,241.232,1224250.0,1345440.0,237.82,244.411
4389.0,34593.5,7.91619,241.233,1238800.0,1324450.0,237.465,244.071
4390.0,34594,7.91626,241.233,1253800.0,1302370.0,237.116,243.64
4391.0,34594.5,7.91633,241.233,1268540.0,1279910.0,236.792,243.124
4392.0,34595,7.91642,241.234,1282400.0,1258170.0,236.514,242.532
4393.0,34595.5,7.91651,241.234,1294820.0,1238590.0,236.31,241.881
4394.0,34596,7.91661,241.234,1305340.0,1222670.0,236.204,241.198
4395.0,34596.5,7.91672,241.234,1313560.0,1211790.0,236.218,240.523
4396.0,34597,7.91684,241.235,1319230.0,1206920.0,236.359,239.906
4397.0,34597.5,7.91696,241.235,1322250.0,1208340.0,236.618,239.402
4398.0,34598,7.9171,241.235,1322490.0,1215640.0,236.968,239.058
4399.0,34598.5,7.91724,241.235,1319920.0,1227730.0,237.369,238.901
4400.0,34599,7.91739,241.235,1314600.0,1243130.0,237.78,238.927
4401.0,34599.5,7.91754,241.235,1306550.0,1260110.0,238.161,239.098
4402.0,34600,7.9177,241.235,1295780.0,1277020.0,238.48,239.35
4403.0,34600.5,7.91786,241.235,1282490.0,1292450.0,238.724,239.611
4404.0,34601,7.91802,241.235,1267270.0,1305620.0,238.887,239.818
4405.0,34601.5,7.91819,241.235,1250940.0,1316540.0,238.978,239.94
4406.0,34602,7.91835,241.235,1234280.0,1325250.0,239.01,239.975
4407.0,34602.5,7.9185,241.235,1217910.0,1331900.0,239.001,239.943
4408.0,34603,7.91866,241.235,1202330.0,1336610.0,238.965,239.878
4409.0,34603.5,7.9188,241.234,1188030.0,1339510.0,238.918,239.81
4410.0,34604,7.91894,241.234,1175600.0,1340850.0,238.87,239.761
4411.0,34604.5,7.91907,241.234,1165570.0,1340810.0,238.826,239.74
4412.0,34605,7.9192,241.233,1158570.0,1339420.0,238.79,239.751
4413.0,34605.5,7.91931,241.233,1155280.0,1336930.0,238.765,239.794
4414.0,34606,7.91942,241.232,1156470.0,1333770.0,238.755,239.864
4415.0,34606.5,7.91952,241.232,1162730.0,1330660.0,238.763,239.954
4416.0,34607,7.91961,241.231,1174410.0,1328470.0,238.793,240.056
4417.0,34607.5,7.91968,241.231,1191510.0,1328130.0,238.843,240.163
4418.0,34608,7.91975,241.23,1213730.0,1330580.0,238.906,240.267
4419.0,34608.5,7.9198,241.23,1240400.0,1336510.0,238.975,240.366
4420.0,34609,7.91985,241.229,1270800.0,1346130.0,239.038,240.466
4421.0,34609.5,7.91987,241.229,1304140.0,1359250.0,239.088,240.57
4422.0,34610,7.91988,241.228,1339690.0,1375360.0,239.119,240.685
4423.0,34610.5,7.91988,241.228,1377060.0,1393600.0,239.123,240.814
4424.0,34611,7.91987,241.228,1416100.0,1413060.0,239.098,240.957
4425.0,34611.5,7.91985,241.228,1456390.0,1432780.0,239.047,241.114
4426.0,34612,7.91982,241.228,1497180.0,1451730.0,238.987,241.284
4427.0,34612.5,7.91978,241.228,1537350.0,1469060.0,238.945,241.468
4428.0,34613,7.91974,241.228,1575490.0,1484040.0,238.964,241.665
4429.0,34613.5,7.9197,241.228,1609890.0,1496250.0,239.084,241.874
4430.0,34614,7.91966,241.227,1638620.0,1505420.0,239.334,242.091
4431.0,34614.5,7.91963,241.227,1659870.0,1511740.0,239.722,242.307
4432.0,34615,7.91959,241.227,1672460.0,1515670.0,240.222,242.513
4433.0,34615.5,7.91957,241.227,1675990.0,1517970.0,240.779,242.7
4434.0,34616,7.91955,241.227,1670780.0,1519470.0,241.322,242.861
4435.0,34616.5,7.91954,241.227,1658100.0,1521090.0,241.783,242.993
4436.0,34617,7.91953,241.227,1640030.0,1523930.0,242.123,243.103
4437.0,34617.5,7.91953,241.226,1618990.0,1528780.0,242.331,243.203
4438.0,34618,7.91953,241.226,1596860.0,1536540.0,242.426,243.31
4439.0,34618.5,7.91954,241.226,1575290.0,1547780.0,242.441,243.436
4440.0,34619,7.91955,241.225,1555830.0,1562710.0,242.412,243.596
4441.0,34619.5,7.91956,241.225,1539740.0,1581120.0,242.369,243.792
4442.0,34620,7.91956,241.225,1527600.0,1602210.0,242.34,244.018
4443.0,34620.5,7.91956,241.224,1519310.0,1624850.0,242.347,244.255
4444.0,34621,7.91956,241.224,1513990.0,1647560.0,242.398,244.472
4445.0,34621.5,7.91955,241.223,1510280.0,1668820.0,242.49,244.64
4446.0,34622,7.91953,241.223,1506520.0,1687360.0,242.614,244.73
4447.0,34622.5,7.9195,241.223,1501200.0,1702260.0,242.759,244.733
4448.0,34623,7.91946,241.222,1493280.0,1713080.0,242.914,244.654
4449.0,34623.5,7.91942,241.222,1482660.0,1719840.0,243.076,244.506
4450.0,34624,7.91936,241.222,1469840.0,1723080.0,243.244,244.312
4451.0,34624.5,7.91929,241.221,1455650.0,1723520.0,243.423,244.093
4452.0,34625,7.91922,241.221,1441060.0,1721840.0,243.618,243.871
4453.0,34625.5,7.91914,241.221,1426790.0,1718650.0,243.829,243.664
4454.0,34626,7.91904,241.221,1413360.0,1714260.0,244.049,243.481
4455.0,34626.5,7.91894,241.221,1400810.0,1708730.0,244.27,243.328
4456.0,34627,7.91884,241.221,1389130.0,1701860.0,244.483,243.203
4457.0,34627.5,7.91873,241.221,1378090.0,1693390.0,244.68,243.102
4458.0,34628,7.91862,241.221,1367570.0,1682970.0,244.859,243.013
4459.0,34628.5,7.91851,241.221,1357510.0,1670390.0,245.023,242.924
4460.0,34629,7.91841,241.221,1347900.0,1655820.0,245.178,242.821
4461.0,34629.5,7.9183,241.221,1338890.0,1639750.0,245.334,242.696
4462.0,34630,7.9182,241.221,1330630.0,1622810.0,245.5,242.541
4463.0,34630.5,7.9181,241.221,1323330.0,1605710.0,245.687,242.355
4464.0,34631,7.91801,241.221,1317110.0,1589130.0,245.898,242.138
4465.0,34631.5,7.91792,241.221,1312010.0,1573730.0,246.134,241.897
4466.0,34632,7.91783,241.221,1307960.0,1559960.0,246.391,241.638
4467.0,34632.5,7.91774,241.221,1304810.0,1547980.0,246.659,241.373
4468.0,34633,7.91766,241.221,1302410.0,1537590.0,246.922,241.116
4469.0,34633.5,7.91757,241.221,1300520.0,1528310.0,247.164,240.875
4470.0,34634,7.91749,241.221,1298890.0,1519480.0,247.369,240.66
4471.0,34634.5,7.91742,241.221,1297460.0,1510450.0,247.524,240.473
4472.0,34635,7.91734,241.221,1296330.0,1500660.0,247.622,240.312
4473.0,34635.5,7.91727,241.221,1295680.0,1489780.0,247.662,240.171
4474.0,34636,7.91719,241.221,1295930.0,1477740.0,247.65,240.041
4475.0,34636.5,7.91712,241.221,1297430.0,1464680.0,247.596,239.911
4476.0,34637,7.91706,241.221,1300380.0,1451080.0,247.513,239.774
4477.0,34637.5,7.91699,241.221,1304780.0,1437510.0,247.41,239.625
4478.0,34638,7.91692,241.221,1310340.0,1424400.0,247.296,239.466
4479.0,34638.5,7.91685,241.221,1316380.0,1412000.0,247.174,239.3
4480.0,34639,7.91679,241.222,1322000.0,1400370.0,247.04,239.134
4481.0,34639.5,7.91672,241.222,1326310.0,1389410.0,246.889,238.975
4482.0,34640,7.91665,241.222,1328620.0,1378980.0,246.712,238.829
4483.0,34640.5,7.91659,241.222,1328620.0,1368850.0,246.505,238.701
4484.0,34641,7.91653,241.222,1326350.0,1358910.0,246.266,238.595
4485.0,34641.5,7.91647,241.222,1322150.0,1349020.0,245.998,238.511
4486.0,34642,7.91642,241.223,1316510.0,1339160.0,245.707,238.442
4487.0,34642.5,7.91637,241.223,1309970.0,1329430.0,245.402,238.379
4488.0,34643,7.91633,241.223,1302990.0,1319960.0,245.094,238.308
4489.0,34643.5,7.9163,241.224,1295970.0,1310990.0,244.796,238.216
4490.0,34644,7.91628,241.224,1289150.0,1302770.0,244.521,238.091
4491.0,34644.5,7.91627,241.224,1282680.0,1295500.0,244.276,237.928
4492.0,34645,7.91628,241.224,1276630.0,1289270.0,244.067,237.727
4493.0,34645.5,7.91629,241.225,1271080.0,1284100.0,243.892,237.496
4494.0,34646,7.9163,241.225,1266020.0,1279950.0,243.743,237.248
4495.0,34646.5,7.91633,241.225,1261380.0,1276740.0,243.613,237.001
4496.0,34647,7.91636,241.225,1257010.0,1274340.0,243.489,236.777
4497.0,34647.5,7.9164,241.226,1252770.0,1272620.0,243.359,236.596
4498.0,34648,7.91643,241.226,1248500.0,1271450.0,243.212,236.476
4499.0,34648.5,7.91647,241.226,1244060.0,1270790.0,243.04,236.423
4500.0,34649,7.9165,241.226,1239360.0,1270640.0,242.84,236.432
4501.0,34649.5,7.91653,241.227,1234440.0,1271020.0,242.614,236.48
4502.0,34650,7.91656,241.227,1229380.0,1272140.0,242.367,236.535
4503.0,34650.5,7.91658,241.227,1224180.0,1273980.0,242.112,236.573
4504.0,34651,7.91659,241.228,1218790.0,1276210.0,241.859,236.587
4505.0,34651.5,7.9166,241.228,1213020.0,1278830.0,241.618,236.593
4506.0,34652,7.9166,241.228,1206510.0,1281950.0,241.398,236.616
4507.0,34652.5,7.9166,241.228,1198920.0,1285740.0,241.2,236.691
4508.0,34653,7.91658,241.229,1189900.0,1290630.0,241.022,236.85
4509.0,34653.5,7.91656,241.229,1179190.0,1296930.0,240.858,237.113
4510.0,34654,7.91653,241.229,1166660.0,1304660.0,240.7,237.48
4511.0,34654.5,7.91649,241.23,1152250.0,1313740.0,240.542,237.931
4512.0,34655,7.91644,241.23,1136050.0,1323860.0,240.38,238.427
4513.0,34655.5,7.91638,241.231,1118320.0,1334440.0,240.213,238.92
4514.0,34656,7.91632,241.231,1099510.0,1344640.0,240.044,239.363
4515.0,34656.5,7.91625,241.232,1080110.0,1353330.0,239.879,239.726
4516.0,34657,7.91618,241.232,1060730.0,1359600.0,239.724,240.004
4517.0,34657.5,7.91611,241.233,1042070.0,1362720.0,239.588,240.213
4518.0,34658,7.91604,241.233,1024850.0,1362320.0,239.474,240.383
4519.0,34658.5,7.91598,241.234,1009760.0,1358480.0,239.389,240.536
4520.0,34659,7.91591,241.234,997432,1351680.0,239.336,240.683
4521.0,34659.5,7.91585,241.235,988258,1342410.0,239.315,240.822
4522.0,34660,7.9158,241.235,982487,1331090.0,239.325,240.947
4523.0,34660.5,7.91575,241.235,980133,1318200.0,239.365,241.053
4524.0,34661,7.91571,241.235,980995,1303950.0,239.427,241.139
4525.0,34661.5,7.91567,241.235,984730,1288520.0,239.503,241.213
4526.0,34662,7.91563,241.235,990926,1272320.0,239.581,241.29
4527.0,34662.5,7.9156,241.235,999143,1255960.0,239.653,241.385
4528.0,34663,7.91557,241.235,1009020.0,1240480.0,239.71,241.51
4529.0,34663.5,7.91555,241.235,1020320.0,1227120.0,239.748,241.672
4530.0,34664,7.91552,241.235,1032930.0,1217210.0,239.765,241.863
4531.0,34664.5,7.9155,241.235,1046830.0,1211710.0,239.76,242.07
4532.0,34665,7.91547,241.234,1062140.0,1211040.0,239.738,242.278
4533.0,34665.5,7.91545,241.234,1079200.0,1214950.0,239.702,242.472
4534.0,34666,7.91542,241.234,1098520.0,1222540.0,239.649,242.638
4535.0,34666.5,7.91539,241.233,1120580.0,1232590.0,239.571,242.767
4536.0,34667,7.91536,241.233,1145690.0,1243740.0,239.457,242.854
4537.0,34667.5,7.91534,241.233,1173800.0,1254760.0,239.297,242.895
4538.0,34668,7.91531,241.232,1204180.0,1264670.0,239.087,242.889
4539.0,34668.5,7.91528,241.232,1235600.0,1272640.0,238.838,242.842
4540.0,34669,7.91526,241.231,1266570.0,1278020.0,238.571,242.762
4541.0,34669.5,7.91523,241.231,1295710.0,1280400.0,238.315,242.659
4542.0,34670,7.9152,241.231,1322070.0,1279670.0,238.096,242.544
4543.0,34670.5,7.91517,241.23,1345440.0,1275940.0,237.93,242.427
4544.0,34671,7.91515,241.23,1366230.0,1269570.0,237.817,242.315
4545.0,34671.5,7.91512,241.23,1385390.0,1261160.0,237.747,242.212
4546.0,34672,7.9151,241.23,1404000.0,1251660.0,237.703,242.122
4547.0,34672.5,7.91508,241.229,1422800.0,1242140.0,237.672,242.045
4548.0,34673,7.91505,241.229,1442320.0,1233650.0,237.644,241.984
4549.0,34673.5,7.91503,241.229,1462730.0,1226890.0,237.619,241.935
4550.0,34674,7.91501,241.229,1483820.0,1222140.0,237.596,241.891
4551.0,34674.5,7.915,241.229,1505060.0,1219250.0,237.574,241.838
4552.0,34675,7.91499,241.229,1525760.0,1217460.0,237.541,241.757
4553.0,34675.5,7.91497,241.228,1545190.0,1215850.0,237.48,241.63
4554.0,34676,7.91496,241.228,1562830.0,1213500.0,237.374,241.441
4555.0,34676.5,7.91495,241.228,1578370.0,1209890.0,237.209,241.181
4556.0,34677,7.91494,241.228,1591730.0,1204940.0,236.98,240.85
4557.0,34677.5,7.91493,241.228,1603230.0,1199060.0,236.688,240.457
4558.0,34678,7.91491,241.227,1613280.0,1193100.0,236.345,240.017
4559.0,34678.5,7.9149,241.227,1622250.0,1187910.0,235.965,239.557
4560.0,34679,7.91487,241.227,1630540.0,1184300.0,235.567,239.103
4561.0,34679.5,7.91484,241.227,1638370.0,1182820.0,235.177,238.686
4562.0,34680,7.9148,241.227,1645870.0,1183800.0,234.821,238.334
4563.0,34680.5,7.91476,241.227,1653370.0,1187490.0,234.525,238.076
4564.0,34681,7.9147,241.227,1661130.0,1193840.0,234.31,237.934
4565.0,34681.5,7.91463,241.227,1669360.0,1202630.0,234.19,237.927
4566.0,34682,7.91456,241.227,1678100.0,1213340.0,234.167,238.066
4567.0,34682.5,7.91447,241.228,1687090.0,1225340.0,234.232,238.354
4568.0,34683,7.91438,241.228,1695850.0,1238040.0,234.365,238.782
4569.0,34683.5,7.91428,241.228,1703740.0,1250880.0,234.542,239.328
4570.0,34684,7.91418,241.229,1710090.0,1263360.0,234.737,239.958
4571.0,34684.5,7.91407,241.229,1714420.0,1275020.0,234.933,240.629
4572.0,34685,7.91396,241.23,1716510.0,1285290.0,235.118,241.295
4573.0,34685.5,7.91385,241.23,1716400.0,1293710.0,235.293,241.916
4574.0,34686,7.91375,241.231,1714370.0,1299730.0,235.46,242.464
4575.0,34686.5,7.91365,241.231,1710760.0,1302970.0,235.628,242.923
4576.0,34687,7.91355,241.231,1705810.0,1303440.0,235.803,243.284
4577.0,34687.5,7.91345,241.232,1699660.0,1301520.0,235.989,243.546
4578.0,34688,7.91336,241.232,1692270.0,1297660.0,236.188,243.716
4579.0,34688.5,7.91327,241.233,1683480.0,1292190.0,236.397,243.808
4580.0,34689,7.91319,241.233,1673130.0,1285260.0,236.616,243.843
4581.0,34689.5,7.91312,241.233,1661200.0,1276940.0,236.84,243.842
4582.0,34690,7.91304,241.234,1647840.0,1267250.0,237.068,243.822
4583.0,34690.5,7.91297,241.234,1633320.0,1256230.0,237.294,243.799
4584.0,34691,7.9129,241.234,1617960.0,1243970.0,237.515,243.787
4585.0,34691.5,7.91283,241.234,1602110.0,1230570.0,237.728,243.791
4586.0,34692,7.91276,241.234,1586150.0,1216150.0,237.929,243.814
4587.0,34692.5,7.91268,241.234,1570430.0,1200910.0,238.114,243.852
4588.0,34693,7.9126,241.234,1555350.0,1185090.0,238.281,243.896
4589.0,34693.5,7.91251,241.235,1541260.0,1168850.0,238.426,243.932
4590.0,34694,7.91242,241.235,1528540.0,1152370.0,238.55,243.946
4591.0,34694.5,7.91233,241.235,1517560.0,1135780.0,238.653,243.926
4592.0,34695,7.91224,241.235,1508720.0,1119140.0,238.74,243.861
4593.0,34695.5,7.91214,241.235,1502250.0,1102430.0,238.815,243.748
4594.0,34696,7.91205,241.235,1498320.0,1085630.0,238.885,243.587
4595.0,34696.5,7.91196,241.236,1497000.0,1068660.0,238.959,243.387
4596.0,34697,7.91187,241.236,1498240.0,1051370.0,239.041,243.16
4597.0,34697.5,7.91178,241.236,1501930.0,1033640.0,239.137,242.922
4598.0,34698,7.9117,241.236,1507850.0,1015550.0,239.245,242.692
4599.0,34698.5,7.91163,241.235,1515820.0,997270,239.36,242.485
4600.0,34699,7.91155,241.235,1525740.0,979022,239.473,242.314
4601.0,34699.5,7.91149,241.235,1537470.0,961141,239.576,242.189
4602.0,34700,7.91143,241.234,1550610.0,943997,239.662,242.112
4603.0,34700.5,7.91137,241.234,1564910.0,927960,239.731,242.084
